origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
LGA,2023,1,26,6,None,None,None,170.0,12.658579999999999,14.567240692399997,None,None,9.0,1674741600.0
LGA,2023,1,26,7,None,None,None,190.0,9.20624,10.594356867199998,0.06,None,4.0,1674745200.0
LGA,2023,1,26,8,None,None,None,270.0,17.261699999999998,19.864419125999994,None,None,10.0,1674748800.0
LGA,2023,1,26,9,None,None,None,260.0,12.658579999999999,14.567240692399997,None,None,10.0,1674752400.0
LGA,2023,1,26,10,None,None,None,260.0,14.960139999999999,17.215829909199996,None,None,10.0,1674756000.0
LGA,2023,1,26,11,None,None,None,260.0,12.658579999999999,14.567240692399997,None,None,10.0,1674759600.0
LGA,2023,1,26,12,None,None,None,260.0,19.56326,22.5130083428,None,None,10.0,1674763200.0
LGA,2023,1,26,13,None,None,None,260.0,19.56326,22.5130083428,None,None,10.0,1674766800.0
LGA,2023,1,26,14,None,None,None,260.0,23.0156,26.485892167999996,None,None,10.0,1674770400.0
LGA,2023,1,26,15,None,None,None,260.0,20.714039999999997,23.837302951199995,None,None,10.0,1674774000.0
LGA,2023,1,26,16,None,None,None,260.0,19.56326,22.5130083428,None,None,10.0,1674777600.0
LGA,2023,1,26,17,None,None,None,260.0,23.0156,26.485892167999996,None,None,10.0,1674781200.0
LGA,2023,1,26,18,None,None,None,260.0,20.714039999999997,23.837302951199995,None,None,10.0,1674784800.0
LGA,2023,1,26,19,None,None,None,270.0,19.56326,22.5130083428,None,None,10.0,1674788400.0
LGA,2023,1,26,20,None,None,None,270.0,25.317159999999998,29.134481384799994,None,None,10.0,1674792000.0
LGA,2023,1,26,21,None,None,None,260.0,17.261699999999998,19.864419125999994,None,None,10.0,1674795600.0
LGA,2023,1,26,22,None,None,None,250.0,20.714039999999997,23.837302951199995,None,None,10.0,1674799200.0
LGA,2023,1,26,23,None,None,None,270.0,23.0156,26.485892167999996,None,None,10.0,1674802800.0
LGA,2023,1,27,0,None,None,None,250.0,17.261699999999998,19.864419125999994,None,None,10.0,1674806400.0
LGA,2023,1,27,1,None,None,None,260.0,18.41248,21.188713734399997,None,None,10.0,1674810000.0
LGA,2023,1,27,2,None,None,None,250.0,14.960139999999999,17.215829909199996,None,None,10.0,1674813600.0
LGA,2023,1,27,3,None,None,None,260.0,14.960139999999999,17.215829909199996,None,None,10.0,1674817200.0
LGA,2023,1,27,4,None,None,None,240.0,18.41248,21.188713734399997,None,None,10.0,1674820800.0
LGA,2023,1,27,5,None,None,None,260.0,12.658579999999999,14.567240692399997,None,None,10.0,1674824400.0
LGA,2023,1,27,6,None,None,None,260.0,14.960139999999999,17.215829909199996,None,None,10.0,1674828000.0
LGA,2023,1,27,7,None,None,None,260.0,12.658579999999999,14.567240692399997,None,None,10.0,1674831600.0
LGA,2023,1,27,8,None,None,None,260.0,20.714039999999997,23.837302951199995,None,None,10.0,1674835200.0
LGA,2023,1,27,9,None,None,None,250.0,12.658579999999999,14.567240692399997,None,None,10.0,1674838800.0
LGA,2023,1,27,10,None,None,None,270.0,10.357019999999999,11.918651475599997,None,None,10.0,1674842400.0
LGA,2023,1,27,11,None,None,None,290.0,5.7539,6.621473041999999,None,None,10.0,1674846000.0
LGA,2023,1,27,12,None,None,None,280.0,8.05546,9.2700622588,None,None,10.0,1674849600.0
LGA,2023,1,27,13,None,None,None,270.0,5.7539,6.621473041999999,None,None,10.0,1674853200.0
LGA,2023,1,27,14,None,None,None,310.0,10.357019999999999,11.918651475599997,None,None,10.0,1674856800.0
LGA,2023,1,27,15,None,None,None,260.0,10.357019999999999,11.918651475599997,None,None,10.0,1674860400.0
LGA,2023,1,27,16,None,None,None,270.0,10.357019999999999,11.918651475599997,None,None,10.0,1674864000.0
LGA,2023,1,27,17,None,None,None,210.0,8.05546,9.2700622588,None,None,10.0,1674867600.0
LGA,2023,1,27,18,None,None,None,240.0,9.20624,10.594356867199998,None,None,10.0,1674871200.0
LGA,2023,1,27,19,None,None,None,210.0,12.658579999999999,14.567240692399997,None,None,10.0,1674874800.0
LGA,2023,1,27,20,None,None,None,250.0,16.11092,18.5401245176,None,None,10.0,1674878400.0
LGA,2023,1,27,21,None,None,None,290.0,10.357019999999999,11.918651475599997,None,None,10.0,1674882000.0
LGA,2023,1,27,22,None,None,None,270.0,8.05546,9.2700622588,None,None,10.0,1674885600.0
LGA,2023,1,27,23,None,None,None,260.0,8.05546,9.2700622588,None,None,10.0,1674889200.0
LGA,2023,1,28,0,None,None,None,270.0,8.05546,9.2700622588,None,None,10.0,1674892800.0
LGA,2023,1,28,1,None,None,None,220.0,10.357019999999999,11.918651475599997,None,None,10.0,1674896400.0
LGA,2023,1,28,2,None,None,None,240.0,9.20624,10.594356867199998,None,None,10.0,1674900000.0
LGA,2023,1,28,3,None,None,None,210.0,5.7539,6.621473041999999,None,None,10.0,1674903600.0
LGA,2023,1,28,4,None,None,None,220.0,8.05546,9.2700622588,None,None,10.0,1674907200.0
LGA,2023,1,28,5,None,None,None,200.0,5.7539,6.621473041999999,None,None,10.0,1674910800.0
LGA,2023,1,28,6,None,None,None,210.0,8.05546,9.2700622588,None,None,10.0,1674914400.0
LGA,2023,1,28,7,None,None,None,200.0,11.5078,13.242946083999998,None,None,10.0,1674918000.0
LGA,2023,1,28,8,None,None,None,200.0,10.357019999999999,11.918651475599997,None,None,10.0,1674921600.0
LGA,2023,1,28,9,None,None,None,210.0,12.658579999999999,14.567240692399997,None,None,10.0,1674925200.0
LGA,2023,1,28,10,None,None,None,210.0,10.357019999999999,11.918651475599997,None,None,10.0,1674928800.0
LGA,2023,1,28,11,None,None,None,200.0,11.5078,13.242946083999998,None,None,10.0,1674932400.0
LGA,2023,1,28,12,None,None,None,210.0,12.658579999999999,14.567240692399997,None,None,10.0,1674936000.0
LGA,2023,1,28,13,None,None,None,230.0,14.960139999999999,17.215829909199996,None,None,10.0,1674939600.0
LGA,2023,1,28,14,None,None,None,220.0,10.357019999999999,11.918651475599997,None,None,10.0,1674943200.0
LGA,2023,1,28,15,None,None,None,210.0,9.20624,10.594356867199998,None,None,10.0,1674946800.0
LGA,2023,1,28,16,None,None,None,230.0,14.960139999999999,17.215829909199996,None,None,10.0,1674950400.0
LGA,2023,1,28,17,None,None,None,230.0,12.658579999999999,14.567240692399997,None,None,10.0,1674954000.0
LGA,2023,1,28,18,None,None,None,260.0,16.11092,18.5401245176,None,None,10.0,1674957600.0
LGA,2023,1,28,19,None,None,None,250.0,10.357019999999999,11.918651475599997,None,None,10.0,1674961200.0
LGA,2023,1,28,20,None,None,None,250.0,12.658579999999999,14.567240692399997,None,None,10.0,1674964800.0
LGA,2023,1,28,21,None,None,None,260.0,11.5078,13.242946083999998,None,None,10.0,1674968400.0
LGA,2023,1,28,22,None,None,None,240.0,11.5078,13.242946083999998,None,None,10.0,1674972000.0
LGA,2023,1,28,23,None,None,None,240.0,8.05546,9.2700622588,None,None,10.0,1674975600.0
LGA,2023,1,29,0,None,None,None,220.0,8.05546,9.2700622588,None,None,10.0,1674979200.0
LGA,2023,1,29,1,None,None,None,210.0,9.20624,10.594356867199998,None,None,10.0,1674982800.0
LGA,2023,1,29,2,None,None,None,230.0,8.05546,9.2700622588,None,None,10.0,1674986400.0
LGA,2023,1,29,3,None,None,None,220.0,5.7539,6.621473041999999,None,None,10.0,1674990000.0
LGA,2023,1,29,4,None,None,None,220.0,8.05546,9.2700622588,None,None,10.0,1674993600.0
LGA,2023,1,29,5,None,None,None,200.0,8.05546,9.2700622588,None,None,10.0,1674997200.0
LGA,2023,1,29,6,None,None,None,210.0,9.20624,10.594356867199998,None,None,10.0,1675000800.0
LGA,2023,1,29,7,None,None,None,210.0,5.7539,6.621473041999999,None,None,10.0,1675004400.0
LGA,2023,1,29,8,None,None,None,160.0,5.7539,6.621473041999999,None,None,10.0,1675008000.0
LGA,2023,1,29,9,None,None,None,120.0,2.30156,2.6485892167999996,None,None,10.0,1675011600.0
LGA,2023,1,29,10,None,None,None,0.0,0.0,0.0,None,None,10.0,1675015200.0
LGA,2023,1,29,11,None,None,None,160.0,4.60312,5.297178433599999,None,None,10.0,1675018800.0
LGA,2023,1,29,12,None,None,None,180.0,4.60312,5.297178433599999,None,None,10.0,1675022400.0
LGA,2023,1,29,13,None,None,None,180.0,5.7539,6.621473041999999,None,None,10.0,1675026000.0
LGA,2023,1,29,14,None,None,None,180.0,9.20624,10.594356867199998,None,None,10.0,1675029600.0
LGA,2023,1,29,15,None,None,None,180.0,9.20624,10.594356867199998,None,None,10.0,1675033200.0
LGA,2023,1,29,16,None,None,None,200.0,5.7539,6.621473041999999,None,None,10.0,1675036800.0
LGA,2023,1,29,17,None,None,None,180.0,10.357019999999999,11.918651475599997,None,None,10.0,1675040400.0
LGA,2023,1,29,18,None,None,None,160.0,12.658579999999999,14.567240692399997,None,None,10.0,1675044000.0
LGA,2023,1,29,19,None,None,None,180.0,5.7539,6.621473041999999,None,None,10.0,1675047600.0
LGA,2023,1,29,20,None,None,None,170.0,10.357019999999999,11.918651475599997,None,None,10.0,1675051200.0
LGA,2023,1,29,21,None,None,None,210.0,9.20624,10.594356867199998,None,None,10.0,1675054800.0
LGA,2023,1,29,22,None,None,None,210.0,9.20624,10.594356867199998,None,None,10.0,1675058400.0
LGA,2023,1,29,23,None,None,None,220.0,9.20624,10.594356867199998,None,None,10.0,1675062000.0
LGA,2023,1,30,0,None,None,None,220.0,10.357019999999999,11.918651475599997,None,None,10.0,1675065600.0
LGA,2023,1,30,1,None,None,None,230.0,10.357019999999999,11.918651475599997,None,None,10.0,1675069200.0
LGA,2023,1,30,2,None,None,None,240.0,9.20624,10.594356867199998,None,None,10.0,1675072800.0
LGA,2023,1,30,3,None,None,None,250.0,9.20624,10.594356867199998,None,None,10.0,1675076400.0
LGA,2023,1,30,4,None,None,None,230.0,10.357019999999999,11.918651475599997,None,None,10.0,1675080000.0
LGA,2023,1,30,5,None,None,None,230.0,5.7539,6.621473041999999,None,None,10.0,1675083600.0
LGA,2023,1,30,6,None,None,None,230.0,5.7539,6.621473041999999,None,None,10.0,1675087200.0
LGA,2023,1,30,7,None,None,None,240.0,5.7539,6.621473041999999,None,None,10.0,1675090800.0
LGA,2023,1,30,8,None,None,None,260.0,10.357019999999999,11.918651475599997,None,None,10.0,1675094400.0
LGA,2023,1,30,9,None,None,None,270.0,5.7539,6.621473041999999,None,None,10.0,1675098000.0
LGA,2023,1,30,10,None,None,None,0.0,0.0,0.0,None,None,10.0,1675101600.0
LGA,2023,1,30,11,None,None,None,310.0,5.7539,6.621473041999999,None,None,10.0,1675105200.0
LGA,2023,1,30,12,None,None,None,0.0,0.0,0.0,None,None,10.0,1675108800.0
LGA,2023,1,30,13,None,None,None,0.0,0.0,0.0,None,None,10.0,1675112400.0
LGA,2023,1,30,14,None,None,None,200.0,2.30156,2.6485892167999996,None,None,10.0,1675116000.0
LGA,2023,1,30,15,None,None,None,200.0,2.30156,2.6485892167999996,None,None,10.0,1675119600.0
LGA,2023,1,30,16,None,None,None,0.0,0.0,0.0,None,None,10.0,1675123200.0
LGA,2023,1,30,17,None,None,None,180.0,9.20624,10.594356867199998,None,None,10.0,1675126800.0
LGA,2023,1,30,18,None,None,None,220.0,5.7539,6.621473041999999,None,None,10.0,1675130400.0
LGA,2023,1,30,19,None,None,None,210.0,10.357019999999999,11.918651475599997,None,None,10.0,1675134000.0
LGA,2023,1,30,20,None,None,None,210.0,8.05546,9.2700622588,None,None,10.0,1675137600.0
LGA,2023,1,30,21,None,None,None,210.0,10.357019999999999,11.918651475599997,None,None,10.0,1675141200.0
LGA,2023,1,30,22,None,None,None,170.0,12.658579999999999,14.567240692399997,None,None,10.0,1675144800.0
LGA,2023,1,30,23,None,None,None,170.0,8.05546,9.2700622588,None,None,10.0,1675148400.0
LGA,2023,1,31,0,None,None,None,190.0,10.357019999999999,11.918651475599997,None,None,10.0,1675152000.0
LGA,2023,1,31,1,None,None,None,170.0,5.7539,6.621473041999999,None,None,10.0,1675155600.0
LGA,2023,1,31,2,None,None,None,210.0,5.7539,6.621473041999999,None,None,10.0,1675159200.0
LGA,2023,1,31,3,None,None,None,210.0,5.7539,6.621473041999999,None,None,10.0,1675162800.0
LGA,2023,1,31,4,None,None,None,200.0,5.7539,6.621473041999999,None,None,10.0,1675166400.0
LGA,2023,1,31,5,None,None,None,210.0,4.60312,5.297178433599999,None,None,10.0,1675170000.0
LGA,2023,1,31,6,None,None,None,270.0,9.20624,10.594356867199998,None,None,10.0,1675173600.0
LGA,2023,1,31,7,None,None,None,310.0,2.30156,2.6485892167999996,None,None,10.0,1675177200.0
LGA,2023,1,31,8,None,None,None,340.0,11.5078,13.242946083999998,None,None,10.0,1675180800.0
LGA,2023,1,31,9,None,None,None,340.0,12.658579999999999,14.567240692399997,None,None,10.0,1675184400.0
LGA,2023,1,31,10,None,None,None,340.0,11.5078,13.242946083999998,None,None,10.0,1675188000.0
LGA,2023,1,31,11,None,None,None,10.0,9.20624,10.594356867199998,0.01,None,5.0,1675191600.0
LGA,2023,1,31,12,None,None,None,20.0,10.357019999999999,11.918651475599997,None,None,6.0,1675195200.0
LGA,2023,1,31,13,None,None,None,10.0,8.05546,9.2700622588,None,None,4.0,1675198800.0
LGA,2023,1,31,14,None,None,None,30.0,5.7539,6.621473041999999,None,None,7.0,1675202400.0
LGA,2023,1,31,15,None,None,None,340.0,5.7539,6.621473041999999,None,None,10.0,1675206000.0
LGA,2023,1,31,16,None,None,None,340.0,5.7539,6.621473041999999,None,None,10.0,1675209600.0
LGA,2023,1,31,17,None,None,None,330.0,9.20624,10.594356867199998,None,None,10.0,1675213200.0
LGA,2023,1,31,18,None,None,None,330.0,10.357019999999999,11.918651475599997,None,None,10.0,1675216800.0
LGA,2023,1,31,19,None,None,None,340.0,10.357019999999999,11.918651475599997,None,None,9.0,1675220400.0
LGA,2023,1,31,20,None,None,None,300.0,12.658579999999999,14.567240692399997,None,None,10.0,1675224000.0
LGA,2023,1,31,21,None,None,None,310.0,12.658579999999999,14.567240692399997,None,None,10.0,1675227600.0
LGA,2023,1,31,22,None,None,None,330.0,10.357019999999999,11.918651475599997,None,None,10.0,1675231200.0
LGA,2023,1,31,23,None,None,None,350.0,5.7539,6.621473041999999,None,None,10.0,1675234800.0
LGA,2023,2,1,0,None,None,None,350.0,5.7539,6.621473041999999,None,None,10.0,1675238400.0
LGA,2023,2,1,1,None,None,None,50.0,14.960139999999999,17.215829909199996,None,None,10.0,1675242000.0
LGA,2023,2,1,2,None,None,None,40.0,10.357019999999999,11.918651475599997,None,None,10.0,1675245600.0
LGA,2023,2,1,3,None,None,None,50.0,11.5078,13.242946083999998,None,None,10.0,1675249200.0
LGA,2023,2,1,4,None,None,None,30.0,9.20624,10.594356867199998,None,None,10.0,1675252800.0
LGA,2023,2,1,5,None,None,None,30.0,10.357019999999999,11.918651475599997,None,None,10.0,1675256400.0
LGA,2023,2,1,6,None,None,None,20.0,9.20624,10.594356867199998,None,None,10.0,1675260000.0
LGA,2023,2,1,7,None,None,None,20.0,9.20624,10.594356867199998,None,None,10.0,1675263600.0
LGA,2023,2,1,8,None,None,None,20.0,5.7539,6.621473041999999,None,None,10.0,1675267200.0
LGA,2023,2,1,9,None,None,None,20.0,10.357019999999999,11.918651475599997,None,None,6.0,1675270800.0
LGA,2023,2,1,10,None,None,None,20.0,9.20624,10.594356867199998,None,None,2.0,1675274400.0
LGA,2023,2,1,11,None,None,None,20.0,8.05546,9.2700622588,None,None,9.0,1675278000.0
LGA,2023,2,1,12,None,None,None,10.0,8.05546,9.2700622588,None,None,10.0,1675281600.0
LGA,2023,2,1,13,None,None,None,20.0,5.7539,6.621473041999999,None,None,10.0,1675285200.0
LGA,2023,2,1,14,None,None,None,40.0,8.05546,9.2700622588,None,None,10.0,1675288800.0
LGA,2023,2,1,15,None,None,None,30.0,5.7539,6.621473041999999,None,None,10.0,1675292400.0
LGA,2023,2,1,16,None,None,None,320.0,5.7539,6.621473041999999,None,None,10.0,1675296000.0
LGA,2023,2,1,17,None,None,None,330.0,5.7539,6.621473041999999,None,None,10.0,1675299600.0
LGA,2023,2,1,18,None,None,None,290.0,5.7539,6.621473041999999,None,None,10.0,1675303200.0
LGA,2023,2,1,19,None,None,None,310.0,9.20624,10.594356867199998,None,None,10.0,1675306800.0
LGA,2023,2,1,20,None,None,None,300.0,5.7539,6.621473041999999,None,None,10.0,1675310400.0
LGA,2023,2,1,21,None,None,None,270.0,11.5078,13.242946083999998,None,None,10.0,1675314000.0
LGA,2023,2,1,22,None,None,None,290.0,12.658579999999999,14.567240692399997,None,None,10.0,1675317600.0
LGA,2023,2,1,23,None,None,None,310.0,14.960139999999999,17.215829909199996,None,None,10.0,1675321200.0
LGA,2023,2,2,0,None,None,None,None,16.11092,18.5401245176,None,None,10.0,1675324800.0
LGA,2023,2,2,1,None,None,None,330.0,9.20624,10.594356867199998,None,None,10.0,1675328400.0
LGA,2023,2,2,2,None,None,None,330.0,12.658579999999999,14.567240692399997,None,None,10.0,1675332000.0
LGA,2023,2,2,3,None,None,None,340.0,12.658579999999999,14.567240692399997,None,None,10.0,1675335600.0
LGA,2023,2,2,4,None,None,None,330.0,9.20624,10.594356867199998,None,None,10.0,1675339200.0
LGA,2023,2,2,5,None,None,None,330.0,5.7539,6.621473041999999,None,None,10.0,1675342800.0
LGA,2023,2,2,6,None,None,None,320.0,9.20624,10.594356867199998,None,None,10.0,1675346400.0
LGA,2023,2,2,7,None,None,None,340.0,8.05546,9.2700622588,None,None,10.0,1675350000.0
LGA,2023,2,2,8,None,None,None,330.0,5.7539,6.621473041999999,None,None,10.0,1675353600.0
LGA,2023,2,2,9,None,None,None,0.0,0.0,0.0,None,None,10.0,1675357200.0
LGA,2023,2,2,10,None,None,None,360.0,5.7539,6.621473041999999,None,None,10.0,1675360800.0
LGA,2023,2,2,11,None,None,None,0.0,0.0,0.0,None,None,10.0,1675364400.0
LGA,2023,2,2,12,None,None,None,140.0,4.60312,5.297178433599999,None,None,10.0,1675368000.0
LGA,2023,2,2,13,None,None,None,140.0,4.60312,5.297178433599999,None,None,10.0,1675371600.0
LGA,2023,2,2,14,None,None,None,180.0,5.7539,6.621473041999999,None,None,10.0,1675375200.0
LGA,2023,2,2,15,None,None,None,210.0,9.20624,10.594356867199998,None,None,10.0,1675378800.0
LGA,2023,2,2,16,None,None,None,250.0,8.05546,9.2700622588,None,None,10.0,1675382400.0
LGA,2023,2,2,17,None,None,None,240.0,12.658579999999999,14.567240692399997,None,None,10.0,1675386000.0
LGA,2023,2,2,18,None,None,None,210.0,12.658579999999999,14.567240692399997,None,None,10.0,1675389600.0
LGA,2023,2,2,19,None,None,None,210.0,12.658579999999999,14.567240692399997,None,None,10.0,1675393200.0
LGA,2023,2,2,20,None,None,None,220.0,16.11092,18.5401245176,None,None,10.0,1675396800.0
LGA,2023,2,2,21,None,None,None,240.0,10.357019999999999,11.918651475599997,None,None,10.0,1675400400.0
LGA,2023,2,2,22,None,None,None,230.0,11.5078,13.242946083999998,None,None,10.0,1675404000.0
LGA,2023,2,2,23,None,None,None,240.0,16.11092,18.5401245176,None,None,10.0,1675407600.0
LGA,2023,2,3,0,None,None,None,230.0,12.658579999999999,14.567240692399997,None,None,10.0,1675411200.0
LGA,2023,2,3,1,None,None,None,230.0,10.357019999999999,11.918651475599997,None,None,10.0,1675414800.0
LGA,2023,2,3,2,None,None,None,220.0,12.658579999999999,14.567240692399997,None,None,10.0,1675418400.0
LGA,2023,2,3,3,None,None,None,210.0,9.20624,10.594356867199998,None,None,10.0,1675422000.0
LGA,2023,2,3,4,None,None,None,230.0,16.11092,18.5401245176,None,None,10.0,1675425600.0
LGA,2023,2,3,5,None,None,None,230.0,14.960139999999999,17.215829909199996,None,None,10.0,1675429200.0
LGA,2023,2,3,6,None,None,None,240.0,16.11092,18.5401245176,None,None,10.0,1675432800.0
LGA,2023,2,3,7,None,None,None,240.0,11.5078,13.242946083999998,None,None,10.0,1675436400.0
LGA,2023,2,3,8,None,None,None,None,17.261699999999998,19.864419125999994,None,None,10.0,1675440000.0
LGA,2023,2,3,9,None,None,None,260.0,16.11092,18.5401245176,None,None,10.0,1675443600.0
LGA,2023,2,3,10,None,None,None,None,25.317159999999998,29.134481384799994,None,None,10.0,1675447200.0
LGA,2023,2,3,11,None,None,None,330.0,19.56326,22.5130083428,None,None,10.0,1675450800.0
LGA,2023,2,3,12,None,None,None,310.0,31.07106,35.755954426799995,None,None,10.0,1675454400.0
LGA,2023,2,3,13,None,None,None,310.0,24.166379999999997,27.810186776399995,None,None,10.0,1675458000.0
LGA,2023,2,3,14,None,None,None,320.0,26.46794,30.458775993199996,None,None,10.0,1675461600.0
LGA,2023,2,3,15,None,None,None,320.0,20.714039999999997,23.837302951199995,None,None,10.0,1675465200.0
LGA,2023,2,3,16,None,None,None,300.0,25.317159999999998,29.134481384799994,None,None,10.0,1675468800.0
LGA,2023,2,3,17,None,None,None,300.0,29.920279999999998,34.43165981839999,None,None,10.0,1675472400.0
LGA,2023,2,3,18,None,None,None,320.0,33.37262,38.40454364359999,None,None,10.0,1675476000.0
LGA,2023,2,3,19,None,None,None,None,29.920279999999998,34.43165981839999,None,None,10.0,1675479600.0
LGA,2023,2,3,20,None,None,None,290.0,25.317159999999998,29.134481384799994,None,None,10.0,1675483200.0
LGA,2023,2,3,21,None,None,None,310.0,25.317159999999998,29.134481384799994,None,None,10.0,1675486800.0
LGA,2023,2,3,22,None,None,None,310.0,27.618719999999996,31.78307060159999,None,None,10.0,1675490400.0
LGA,2023,2,3,23,None,None,None,300.0,32.22184,37.0802490352,None,None,10.0,1675494000.0
LGA,2023,2,4,0,None,None,None,300.0,21.864819999999998,25.161597559599997,None,None,10.0,1675497600.0
LGA,2023,2,4,1,None,None,None,310.0,31.07106,35.755954426799995,None,None,10.0,1675501200.0
LGA,2023,2,4,2,None,None,None,310.0,35.67418,41.0531328604,None,None,10.0,1675504800.0
LGA,2023,2,4,3,None,None,None,300.0,25.317159999999998,29.134481384799994,None,None,10.0,1675508400.0
LGA,2023,2,4,4,None,None,None,310.0,24.166379999999997,27.810186776399995,None,None,10.0,1675512000.0
LGA,2023,2,4,5,None,None,None,300.0,26.46794,30.458775993199996,None,None,10.0,1675515600.0
LGA,2023,2,4,6,None,None,None,330.0,21.864819999999998,25.161597559599997,None,None,10.0,1675519200.0
LGA,2023,2,4,7,None,None,None,320.0,19.56326,22.5130083428,None,None,10.0,1675522800.0
LGA,2023,2,4,8,None,None,None,310.0,23.0156,26.485892167999996,None,None,10.0,1675526400.0
LGA,2023,2,4,9,None,None,None,320.0,18.41248,21.188713734399997,None,None,10.0,1675530000.0
LGA,2023,2,4,10,None,None,None,300.0,20.714039999999997,23.837302951199995,None,None,10.0,1675533600.0
LGA,2023,2,4,11,None,None,None,310.0,17.261699999999998,19.864419125999994,None,None,10.0,1675537200.0
LGA,2023,2,4,12,None,None,None,300.0,19.56326,22.5130083428,None,None,10.0,1675540800.0
LGA,2023,2,4,13,None,None,None,290.0,21.864819999999998,25.161597559599997,None,None,10.0,1675544400.0
LGA,2023,2,4,14,None,None,None,300.0,23.0156,26.485892167999996,None,None,10.0,1675548000.0
LGA,2023,2,4,15,None,None,None,320.0,19.56326,22.5130083428,None,None,10.0,1675551600.0
LGA,2023,2,4,16,None,None,None,330.0,9.20624,10.594356867199998,None,None,10.0,1675555200.0
LGA,2023,2,4,17,None,None,None,310.0,5.7539,6.621473041999999,None,None,10.0,1675558800.0
LGA,2023,2,4,18,None,None,None,340.0,4.60312,5.297178433599999,None,None,10.0,1675562400.0
LGA,2023,2,4,19,None,None,None,220.0,2.30156,2.6485892167999996,None,None,10.0,1675566000.0
LGA,2023,2,4,20,None,None,None,0.0,0.0,0.0,None,None,10.0,1675569600.0
LGA,2023,2,4,21,None,None,None,210.0,10.357019999999999,11.918651475599997,None,None,10.0,1675573200.0
LGA,2023,2,4,22,None,None,None,200.0,10.357019999999999,11.918651475599997,None,None,10.0,1675576800.0
LGA,2023,2,4,23,None,None,None,160.0,8.05546,9.2700622588,None,None,10.0,1675580400.0
LGA,2023,2,5,0,None,None,None,170.0,12.658579999999999,14.567240692399997,None,None,10.0,1675584000.0
LGA,2023,2,5,1,None,None,None,210.0,10.357019999999999,11.918651475599997,None,None,10.0,1675587600.0
LGA,2023,2,5,2,None,None,None,210.0,10.357019999999999,11.918651475599997,None,None,10.0,1675591200.0
LGA,2023,2,5,3,None,None,None,210.0,14.960139999999999,17.215829909199996,None,None,10.0,1675594800.0
LGA,2023,2,5,4,None,None,None,210.0,12.658579999999999,14.567240692399997,None,None,10.0,1675598400.0
LGA,2023,2,5,5,None,None,None,200.0,11.5078,13.242946083999998,None,None,10.0,1675602000.0
LGA,2023,2,5,6,None,None,None,200.0,9.20624,10.594356867199998,None,None,10.0,1675605600.0
LGA,2023,2,5,7,None,None,None,210.0,8.05546,9.2700622588,None,None,10.0,1675609200.0
LGA,2023,2,5,8,None,None,None,220.0,10.357019999999999,11.918651475599997,None,None,10.0,1675612800.0
LGA,2023,2,5,9,None,None,None,220.0,8.05546,9.2700622588,None,None,10.0,1675616400.0
LGA,2023,2,5,10,None,None,None,210.0,12.658579999999999,14.567240692399997,None,None,10.0,1675620000.0
LGA,2023,2,5,11,None,None,None,210.0,9.20624,10.594356867199998,None,None,10.0,1675623600.0
LGA,2023,2,5,12,None,None,None,210.0,10.357019999999999,11.918651475599997,None,None,10.0,1675627200.0
LGA,2023,2,5,13,None,None,None,210.0,11.5078,13.242946083999998,None,None,10.0,1675630800.0
LGA,2023,2,5,14,None,None,None,210.0,8.05546,9.2700622588,None,None,10.0,1675634400.0
LGA,2023,2,5,15,None,None,None,210.0,9.20624,10.594356867199998,None,None,10.0,1675638000.0
LGA,2023,2,5,16,None,None,None,240.0,5.7539,6.621473041999999,None,None,10.0,1675641600.0
LGA,2023,2,5,17,None,None,None,220.0,8.05546,9.2700622588,None,None,10.0,1675645200.0
LGA,2023,2,5,18,None,None,None,220.0,11.5078,13.242946083999998,None,None,10.0,1675648800.0
LGA,2023,2,5,19,None,None,None,170.0,12.658579999999999,14.567240692399997,None,None,10.0,1675652400.0
LGA,2023,2,5,20,None,None,None,170.0,10.357019999999999,11.918651475599997,None,None,10.0,1675656000.0
LGA,2023,2,5,21,None,None,None,160.0,8.05546,9.2700622588,None,None,10.0,1675659600.0
LGA,2023,2,5,22,None,None,None,150.0,8.05546,9.2700622588,None,None,10.0,1675663200.0
LGA,2023,2,5,23,None,None,None,190.0,4.60312,5.297178433599999,None,None,10.0,1675666800.0
LGA,2023,2,6,0,None,None,None,0.0,0.0,0.0,None,None,10.0,1675670400.0
LGA,2023,2,6,1,None,None,None,0.0,0.0,0.0,None,None,10.0,1675674000.0
LGA,2023,2,6,2,None,None,None,200.0,2.30156,2.6485892167999996,None,None,10.0,1675677600.0
LGA,2023,2,6,3,None,None,None,0.0,0.0,0.0,None,None,10.0,1675681200.0
LGA,2023,2,6,4,None,None,None,180.0,5.7539,6.621473041999999,None,None,10.0,1675684800.0
LGA,2023,2,6,5,None,None,None,180.0,5.7539,6.621473041999999,None,None,10.0,1675688400.0
LGA,2023,2,6,6,None,None,None,190.0,4.60312,5.297178433599999,None,None,10.0,1675692000.0
LGA,2023,2,6,7,None,None,None,0.0,0.0,0.0,None,None,10.0,1675695600.0
LGA,2023,2,6,8,None,None,None,0.0,0.0,0.0,None,None,10.0,1675699200.0
LGA,2023,2,6,9,None,None,None,0.0,0.0,0.0,None,None,10.0,1675702800.0
LGA,2023,2,6,10,None,None,None,50.0,5.7539,6.621473041999999,None,None,10.0,1675706400.0
